"ih_asym","ih_sym"
0.0225410242874906,0.0335555635725797
0.0250402941522421,0.027110873008167
0.0323864003669686,0.0228779195660602
0.0332386709511927,0.049593969288976
0.0345817584904023,0.0366461499143498
0.0251733216600222,0.0267541409753923
0.0186678873246374,0.0254864585534045
0.0358304577442126,0.0217335290708759
0.0192649486130862,0.0427867997795964
0.0173651362918902,0.0213546819097951
0.0208441920488289,0.00681077667715947
0.0301909294796056,0.0315321862544954
0.0107614699271582,0.0341822584817352
0.0275446391019015,0.0258699461919678
0.0126356600107459,0.0236958795962065
0.0177545759047222,0.0140335401459954
0.0391422602270127,0.0499386386788278
0.0231410519622607,0.0264257001521396
0.00910462408849306,0.0255348892899608
0.00460800397455075,0.0400587962154369
0.0137817662666525,0.0369355191317293
0.0301120677404074,0.0163357933665918
0.0395361924938796,0.0284998162344137
0.00809055759836527,0.0359761806800447
0.0104573888517543,0.018428201394334
0.0109990950438557,0.050459825568494
0.00628146118248569,0.0262143414465961
0.0080671356452515,0.0380439203096809
0.0377887260332384,0.0441163416400986
0.0261017828861331,0.0472719597594955
0.00496173938087037,0.0342597478315892
0.00288084786972054,0.00827589657011536
0.0134101007455737,0.0137821240668234
0.00416036868029167,0.0112903320235816
0.00706843280997995,0.0221882028575105
0.0112549197722472,0.0256379816951802
0.00766306938406547,0.0439092599728752
0.0366719246094923,0.0200591649477149
0.00932975002547494,0.0245995511262913
0.0212871252948862,0.0542656205591068
0.0257870818563466,0.020156393683436
0.0196359477268155,0.0370419058501899
0.0202646629501528,0.0255981110728124
0.015785052690558,0.0206909334604165
0.024637456891559,0.0290936489640089
0.00114981204288032,0.00268346991778869
0.0364119675989334,0.0305494047322592
0.0128962422166584,0.0209646797747955
0.0500068765605639,0.0151646923736229
0.0229523689307564,0.0141832299681862
0.0137699672154271,0.0284626949660575
0.0223329959880313,0.0189914043719749
0.00612337689525276,0.0194323482751703
0.0225231278969202,0.022122884388276
0.00648982704705225,0.00550367104273165
0.010530460221312,0.023287550660041
0.00803032592249756,0.0326904257983369
0.0191915851038769,0.0373770981983273
0.0280405361022226,0.0319706189150035
